name,birth_date,player_wiki_link,city,population,city_wiki,parent_city,is_manual
Hidegkuti Nándor,1922.03.03,http://hu.wikipedia.org/wiki/Hidegkuti_N%C3%A1ndor,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Himmer Rezső,1900.05.14,http://hu.wikipedia.org/wiki/Himmer_Rezs%C5%91,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Híres Ferenc,1902.11.21,http://hu.wikipedia.org/wiki/Hirzer_Ferenc,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Híres Gábor,1958.02.26,http://hu.wikipedia.org/wiki/H%C3%ADres_G%C3%A1bor,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Hlavay György,1888.01.04,http://hu.wikipedia.org/wiki/Hlavay_Gy%C3%B6rgy,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Holender Filip,1994.07.27,https://hu.wikipedia.org/wiki/Filip_Holender,Kragujevac,150623.0,https://hu.wikipedia.org/wiki/Kragujevac,,
Holits Ödön,1886.12.07,http://hu.wikipedia.org/wiki/Holits_%C3%96d%C3%B6n,Tura,7735.0,https://hu.wikipedia.org/wiki/Tura,,
Holman Dávid,1993.03.17,https://hu.wikipedia.org/wiki/Holman_Dávid,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Holzbauer József,1900.07.22,http://hu.wikipedia.org/wiki/Holzbauer_J%C3%B3zsef,Szombathely,78446.0,https://hu.wikipedia.org/wiki/Szombathely,,
Hönich Lajos,1887.09.25,http://hu.wikipedia.org/wiki/H%C3%B6nich_Lajos,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Hóri György,1908.02.03,http://hu.wikipedia.org/wiki/H%C3%B3ri_Gy%C3%B6rgy,?,1671004.0,http://hu.wikipedia.org/wiki/Budapest,,
Horváth András,1980.08.06,"http://hu.wikipedia.org/wiki/Horv%C3%A1th_Andr%C3%A1s_(labdar%C3%BAg%C3%B3,_1980)",Szombathely,78446.0,https://hu.wikipedia.org/wiki/Szombathely,,
Horváth Attila,1971.01.23,"http://hu.wikipedia.org/wiki/Horv%C3%A1th_Attila_(labdar%C3%BAg%C3%B3,_1971)",Zalaegerszeg,55433.0,https://hu.wikipedia.org/wiki/Zalaegerszeg,,
Horváth Csaba,1969.03.07,"http://hu.wikipedia.org/wiki/Horv%C3%A1th_Csaba_(labdar%C3%BAg%C3%B3,_1969)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Horváth Ferenc,1914,"http://hu.wikipedia.org/wiki/Horv%C3%A1th_Ferenc_(labdar%C3%BAg%C3%B3,_1914)",,9603634.0,http://hu.wikipedia.org/wiki/Magyarorsz%C3%A1g,,
Horváth Ferenc,1920.08.15,"http://hu.wikipedia.org/wiki/Horv%C3%A1th_Ferenc_(labdar%C3%BAg%C3%B3,_1920)",Szolnok,67126.0,https://hu.wikipedia.org/wiki/Szolnok,,
Horváth Ferenc,1973.05.06,"http://hu.wikipedia.org/wiki/Horv%C3%A1th_Ferenc_(labdar%C3%BAg%C3%B3,_1973)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Horváth Gábor,1985.07.04,"http://hu.wikipedia.org/wiki/Horv%C3%A1th_G%C3%A1bor_(labdar%C3%BAg%C3%B3,_1985)",Székesfehérvár,95915.0,https://hu.wikipedia.org/wiki/Székesfehérvár,,
Horváth György,1929.03.07,http://hu.wikipedia.org/wiki/Horv%C3%A1th_Gy%C3%B6rgy_(labdar%C3%BAg%C3%B3),Körmend,10255.0,https://hu.wikipedia.org/wiki/Körmend,,
Horváth Gyula,1888.12.13,"http://hu.wikipedia.org/wiki/Horv%C3%A1th_Gyula_(labdar%C3%BAg%C3%B3,_1888)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Horváth József,1949.05.21,"http://hu.wikipedia.org/wiki/Horv%C3%A1th_J%C3%B3zsef_(labdar%C3%BAg%C3%B3,_1949)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Horváth József,1890.09.25,"http://hu.wikipedia.org/wiki/Horv%C3%A1th_J%C3%B3zsef_(labdar%C3%BAg%C3%B3,_1890)",?,1671004.0,http://hu.wikipedia.org/wiki/Budapest,,
Horváth Károly,1920.08.28,http://hu.wikipedia.org/wiki/Horv%C3%A1th_K%C3%A1roly_(labdar%C3%BAg%C3%B3),Gyula,28090.0,http://hu.wikipedia.org/wiki/Gyula_(Magyarorsz%C3%A1g),,
Horváth Krisztofer,2002.01.08,,Hévíz,4509.0,https://hu.wikipedia.org/wiki/Hévíz,,
Horváth László,1901.09.03,"http://hu.wikipedia.org/wiki/Horv%C3%A1th_L%C3%A1szl%C3%B3_(labdar%C3%BAg%C3%B3,_1901)",Körmend,10255.0,https://hu.wikipedia.org/wiki/Körmend,,
Hrepka Ádám,1987.04.15,http://hu.wikipedia.org/wiki/Hrepka_%C3%81d%C3%A1m,Szeged,158829.0,https://hu.wikipedia.org/wiki/Szeged,,
Hrutka János,1974.10.26,http://hu.wikipedia.org/wiki/Hrutka_J%C3%A1nos,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Huber Rezső,1903.09.03,http://hu.wikipedia.org/wiki/Huber_Rezs%C5%91,?,1671004.0,http://hu.wikipedia.org/wiki/Budapest,,
Hungler János,1900.12.19,http://hu.wikipedia.org/wiki/Hungler_J%C3%A1nos,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Huszti Szabolcs,1983.04.18,http://hu.wikipedia.org/wiki/Huszti_Szabolcs,Miskolc,145248.0,https://hu.wikipedia.org/wiki/Miskolc,,
Ihász Kálmán,1941.03.06,http://hu.wikipedia.org/wiki/Ih%C3%A1sz_K%C3%A1lm%C3%A1n,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Ilku István,1933.03.06,http://hu.wikipedia.org/wiki/Ilku_Istv%C3%A1n,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Illés Béla,1968.04.27,http://hu.wikipedia.org/wiki/Ill%C3%A9s_B%C3%A9la_(labdar%C3%BAg%C3%B3),Sárvár,15003.0,https://hu.wikipedia.org/wiki/Sárvár,,
Illovszky Rudolf,1922.02.21,http://hu.wikipedia.org/wiki/Illovszky_Rudolf,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Ivanics László,1966.11.01,http://hu.wikipedia.org/wiki/Ivanics_L%C3%A1szl%C3%B3,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Izsó Ignác,1956.02.22,http://hu.wikipedia.org/wiki/Izs%C3%B3_Ign%C3%A1c,Tarján,2756.0,http://hu.wikipedia.org/wiki/Tarj%C3%A1n_(telep%C3%BCl%C3%A9s),,
Izsó László,1886.07.22,http://hu.wikipedia.org/wiki/Izs%C3%B3_L%C3%A1szl%C3%B3,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Jagodics Zoltán,1969.07.29,http://hu.wikipedia.org/wiki/Jagodics_Zolt%C3%A1n,Kőszeg,11723.0,https://hu.wikipedia.org/wiki/Kőszeg,,
Jancsika Károly,1955.11.13,http://hu.wikipedia.org/wiki/Jancsika_K%C3%A1roly,Gödöllő,32688.0,https://hu.wikipedia.org/wiki/Gödöllő,,
Jávor Pál,1907.02.05,http://hu.wikipedia.org/wiki/J%C3%A1vor_P%C3%A1l_(labdar%C3%BAg%C3%B3),Újpest,116057.0,http://hu.wikipedia.org/wiki/%C3%9Ajpest_(t%C3%B6rt%C3%A9nelmi_telep%C3%BCl%C3%A9s),,
Jelinek Tivadar,1898.02.21,http://hu.wikipedia.org/wiki/Jelinek_Tivadar,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Jeny Rudolf,1901.03.02,http://hu.wikipedia.org/wiki/Jeny_Rudolf,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Jeszmás József,1897.02.08,http://hu.wikipedia.org/wiki/Jeszm%C3%A1s_J%C3%B3zsef,Bécs,1973403.0,http://hu.wikipedia.org/wiki/B%C3%A9cs,,
Jován Róbert,1967.11.04,http://hu.wikipedia.org/wiki/Jov%C3%A1n_R%C3%B3bert,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Józsa Zoltán,1924.10.01,http://hu.wikipedia.org/wiki/J%C3%B3zsa_Zolt%C3%A1n,Mezőkovácsháza,5335.0,https://hu.wikipedia.org/wiki/Mezőkovácsháza,,
Juhár Tamás,1972.11.20,http://hu.wikipedia.org/wiki/Juh%C3%A1r_Tam%C3%A1s,Sátoraljaújhely,13122.0,http://hu.wikipedia.org/wiki/S%C3%A1toralja%C3%BAjhely,,
Juhász István,1945.07.17,http://hu.wikipedia.org/wiki/Juh%C3%A1sz_Istv%C3%A1n_(labdar%C3%BAg%C3%B3),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Juhász Lajos,1906.08.25,http://hu.wikipedia.org/wiki/Juh%C3%A1sz_Lajos_(labdar%C3%BAg%C3%B3),,9603634.0,http://hu.wikipedia.org/wiki/Magyarorsz%C3%A1g,,
Juhász Péter,1948.08.03,http://hu.wikipedia.org/wiki/Juh%C3%A1sz_P%C3%A9ter_(labdar%C3%BAg%C3%B3),Losonc,25902.0,https://hu.wikipedia.org/wiki/Losonc,,
Juhász Roland,1983.07.01,http://hu.wikipedia.org/wiki/Juh%C3%A1sz_Roland,Cegléd,36344.0,https://hu.wikipedia.org/wiki/Cegléd,,
Kabát Péter,1977.09.25,http://hu.wikipedia.org/wiki/Kab%C3%A1t_P%C3%A9ter,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kádár Tamás,1990.03.14,http://hu.wikipedia.org/wiki/K%C3%A1d%C3%A1r_Tam%C3%A1s,Veszprém,56777.0,https://hu.wikipedia.org/wiki/Veszprém,,
Kakas László,1954.01.09,http://hu.wikipedia.org/wiki/Kakas_L%C3%A1szl%C3%B3,Ecséd,3067.0,https://hu.wikipedia.org/wiki/Ecséd,,
Kállai Lipót,1912.12.27,http://hu.wikipedia.org/wiki/K%C3%A1llai_Lip%C3%B3t,Újpest,116057.0,http://hu.wikipedia.org/wiki/%C3%9Ajpest_(t%C3%B6rt%C3%A9nelmi_telep%C3%BCl%C3%A9s),,
Kalmár Jenő,1908.03.21,http://hu.wikipedia.org/wiki/Kalm%C3%A1r_Jen%C5%91_(labdar%C3%BAg%C3%B3),Mocsolád,301.0,http://hu.wikipedia.org/wiki/Mocsol%C3%A1d,,m
Kalmár Zsolt,1995.06.09,https://hu.wikipedia.org/wiki/Kalmár_Zsolt,Győr,130020.0,https://hu.wikipedia.org/wiki/Győr,,
Kalocsay Géza,1913.05.30,http://hu.wikipedia.org/wiki/Kalocsay_G%C3%A9za,Beregszász,23325.0,https://hu.wikipedia.org/wiki/Beregszász,,
Kámán Attila,1969.11.20,http://hu.wikipedia.org/wiki/K%C3%A1m%C3%A1n_Attila,Zalaegerszeg,55433.0,https://hu.wikipedia.org/wiki/Zalaegerszeg,,
Kanta József,1984.03.24,http://hu.wikipedia.org/wiki/Kanta_J%C3%B3zsef,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kántor Mihály,1952.03.27,http://hu.wikipedia.org/wiki/K%C3%A1ntor_Mih%C3%A1ly_(labdar%C3%BAg%C3%B3),Szolnok,67126.0,https://hu.wikipedia.org/wiki/Szolnok,,
Kanyaurek István,1889.04.28,,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kapcsos Vince,1981.10.15,http://hu.wikipedia.org/wiki/Kapcsos_Vince,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Káposzta Benő,1942.06.07,http://hu.wikipedia.org/wiki/K%C3%A1poszta_Ben%C5%91,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kardos Ernő,1954.07.30,"http://hu.wikipedia.org/wiki/Kardos_Ern%C5%91_(labdar%C3%BAg%C3%B3,_1954)",Kecskemét,109731.0,https://hu.wikipedia.org/wiki/Kecskemét,,
Kardos István,1915.01.17,http://hu.wikipedia.org/wiki/Kardos_Istv%C3%A1n_(labdar%C3%BAg%C3%B3),Rákosfalva,3000.0,https://hu.wikipedia.org/wiki/Rákosfalva,BP,m
Kardos József,1960.03.22,https://hu.wikipedia.org/wiki/Kardos_József_(labdarúgó),Nagybátony,11284.0,http://hu.wikipedia.org/wiki/Nagyb%C3%A1tony,Bátonyterenye,m
Károly Jenő,1886.01.15,http://hu.wikipedia.org/wiki/K%C3%A1roly_Jen%C5%91,Kaposvár,59270.0,https://hu.wikipedia.org/wiki/Kaposvár,,
Károlyi József,1925.05.25,http://hu.wikipedia.org/wiki/K%C3%A1rolyi_J%C3%B3zsef_(labdar%C3%BAg%C3%B3),Diósgyőr,18065.0,https://hu.wikipedia.org/wiki/Diósgyőr,,
Kárpáti Béla,1929.09.30,http://hu.wikipedia.org/wiki/K%C3%A1rp%C3%A1ti_B%C3%A9la_(labdar%C3%BAg%C3%B3),Felsőgalla,2500.0,http://hu.wikipedia.org/wiki/Fels%C5%91galla,,m
Kárpáti Pál,1909.01.31,http://hu.wikipedia.org/wiki/K%C3%A1rp%C3%A1ti_P%C3%A1l,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Karsai László,1947.12.05,http://hu.wikipedia.org/wiki/Karsai_L%C3%A1szl%C3%B3_(labdar%C3%BAg%C3%B3),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kata Mihály,2002.04.13,,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Katona György,1960.04.16,"https://hu.wikipedia.org/wiki/Katona_György_(labdarúgó,_1960)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Katzer Károly,1896.05.20,http://hu.wikipedia.org/wiki/Katzer_K%C3%A1roly_Mih%C3%A1ly,Csepel,0.0,http://hu.wikipedia.org/wiki/Csepel_(t%C3%B6rt%C3%A9nelmi_telep%C3%BCl%C3%A9s),BP,m
Katzirz Béla,1953.04.27,http://hu.wikipedia.org/wiki/Katzirz_B%C3%A9la,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kautzky József,1902.10.18,https://hu.wikipedia.org/wiki/Kautzky_J%C3%B3zsef_(labdar%C3%BAg%C3%B3),Alsótold,231.0,https://hu.wikipedia.org/wiki/Alsótold,,
Kecskés Ákos,1996.01.04,https://hu.wikipedia.org/wiki/Kecskés_Ákos,Hódmezővásárhely,41944.0,https://hu.wikipedia.org/wiki/Hódmezővásárhely,,
Kecskés Zoltán,1965.11.24,https://hu.wikipedia.org/wiki/Kecskés_Zoltán_(labdarúgó),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kehrling Béla,1891.01.25,http://hu.wikipedia.org/wiki/Kehrling_B%C3%A9la,Szepesszombat,2979.0,https://hu.wikipedia.org/wiki/Szepesszombat,,
Kékesi Rezső,1958.01.11,http://hu.wikipedia.org/wiki/K%C3%A9kesi_Rezs%C5%91,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kelemen Béla,1887.02.19,http://hu.wikipedia.org/wiki/Kelemen_B%C3%A9la_(labdar%C3%BAg%C3%B3),Kolozsvár,286598.0,https://hu.wikipedia.org/wiki/Kolozsvár,,
Kelemen Gusztáv,1956.09.02,http://hu.wikipedia.org/wiki/Kelemen_Guszt%C3%A1v,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kelemen József,1948.05.30,http://hu.wikipedia.org/wiki/Kelemen_J%C3%B3zsef_(labdar%C3%BAg%C3%B3),Hatvan,20480.0,https://hu.wikipedia.org/wiki/Hatvan,,
Keller József,1965.09.25,http://hu.wikipedia.org/wiki/Keller_J%C3%B3zsef,Nagykanizsa,43188.0,https://hu.wikipedia.org/wiki/Nagykanizsa,,
Kemény Tibor,1913.03.05,http://hu.wikipedia.org/wiki/Kem%C3%A9ny_Tibor,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kenesei Krisztián,1977.01.07,http://hu.wikipedia.org/wiki/Kenesei_Kriszti%C3%A1n,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kerekes Attila,1954.04.04,http://hu.wikipedia.org/wiki/Kerekes_Attila,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kerekes György,1956.08.08,http://hu.wikipedia.org/wiki/Kerekes_Gy%C3%B6rgy_(labdar%C3%BAg%C3%B3),Debrecen,201582.0,https://hu.wikipedia.org/wiki/Debrecen,,
Kerekes Zsombor,1973.09.13,http://hu.wikipedia.org/wiki/Kerekes_Zsombor,Zenta,20302.0,https://hu.wikipedia.org/wiki/Zenta,,
Kereki Zoltán,1953.07.13,http://hu.wikipedia.org/wiki/Kereki_Zolt%C3%A1n,Kőszeg,11723.0,https://hu.wikipedia.org/wiki/Kőszeg,,
Keresztúri András,1967.11.02,http://hu.wikipedia.org/wiki/Kereszt%C3%BAri_Andr%C3%A1s,Cegléd,36344.0,https://hu.wikipedia.org/wiki/Cegléd,,
Kéri Károly,1920.02.09,http://hu.wikipedia.org/wiki/K%C3%A9ri_K%C3%A1roly,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kerkez Milos,2003.11.07,https://hu.wikipedia.org/wiki/Kerkez_Milos,Verbász,24112.0,https://hu.wikipedia.org/wiki/Verbász,,
Kertay Lajos,1883.09.02,http://hu.wikipedia.org/wiki/Kertay_Lajos,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kertész Adolf,1892.03.15,http://hu.wikipedia.org/wiki/Kert%C3%A9sz_Adolf,Kisfalud,664.0,http://hu.wikipedia.org/wiki/Kisfalud_(Gy%C5%91r-Moson-Sopron_v%C3%A1rmegye),,
Kertész Géza,1894.11.21,https://hu.wikipedia.org/wiki/Kertész_Géza,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kertész Gyula,1888.02.29,http://hu.wikipedia.org/wiki/Kert%C3%A9sz_Gyula_(labdar%C3%BAg%C3%B3),Kiskálna,471.0,http://hu.wikipedia.org/wiki/Kisk%C3%A1lna,Kálna,m
Kertész Tamás,1929.04.01,http://hu.wikipedia.org/wiki/Kert%C3%A9sz_Tam%C3%A1s_(labdar%C3%BAg%C3%B3),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kertész Vilmos,1890.03.21,http://hu.wikipedia.org/wiki/Kert%C3%A9sz_Vilmos,Barskisfalud,463.0,https://hu.wikipedia.org/wiki/Barskisfalud,,
Késmárky Ákos,1886.11.13,http://hu.wikipedia.org/wiki/K%C3%A9sm%C3%A1rky_%C3%81kos,?,1671004.0,http://hu.wikipedia.org/wiki/Budapest,,
Keszthelyi Mihály,1922.12.11,http://hu.wikipedia.org/wiki/Keszthelyi_Mih%C3%A1ly,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kincses Mihály,1918.09.01,http://hu.wikipedia.org/wiki/Kincses_Mih%C3%A1ly,Pestszentlőrinc,1671004.0,http://hu.wikipedia.org/wiki/Budapest,,
Kiprich József,1963.09.06,http://hu.wikipedia.org/wiki/Kiprich_J%C3%B3zsef,Tatabánya,65874.0,https://hu.wikipedia.org/wiki/Tatabánya,,
Kirádi Ervin,1925.03.23,http://hu.wikipedia.org/wiki/Kir%C3%A1di_Ervin,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Király Gábor,1976.04.01,http://hu.wikipedia.org/wiki/Kir%C3%A1ly_G%C3%A1bor,Szombathely,78446.0,https://hu.wikipedia.org/wiki/Szombathely,,
Király Sándor,1913.04.17,http://hu.wikipedia.org/wiki/Kir%C3%A1ly_S%C3%A1ndor_(labdar%C3%BAg%C3%B3),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kis Károly,1912.02.23,https://hu.wikipedia.org/wiki/Kis_K%C3%A1roly_(labdar%C3%BAg%C3%B3),Podivin,2974.0,https://en.wikipedia.org/wiki/Podivin,,
Kisalagi János,1912.08.28,http://hu.wikipedia.org/wiki/Kisalagi_János,Újpest,116057.0,http://hu.wikipedia.org/wiki/%C3%9Ajpest_(t%C3%B6rt%C3%A9nelmi_telep%C3%BCl%C3%A9s),,
Kisfaludy Árpád János,1884.10.18,http://hu.wikipedia.org/wiki/Kisfaludy_%C3%81rp%C3%A1d,Nagykanizsa,43188.0,https://hu.wikipedia.org/wiki/Nagykanizsa,,
Kispéter Mihály,1919.10.09,http://hu.wikipedia.org/wiki/Kisp%C3%A9ter_Mih%C3%A1ly,Szeged,158829.0,https://hu.wikipedia.org/wiki/Szeged,,
Kiss Béla,1890.12.03,http://hu.wikipedia.org/wiki/Kiss_B%C3%A9la_(labdar%C3%BAg%C3%B3),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kiss Gyula,1881.10.23,"http://hu.wikipedia.org/wiki/Kiss_Gyula_(labdar%C3%BAg%C3%B3,_1881)",Sátoraljaújhely,13122.0,http://hu.wikipedia.org/wiki/S%C3%A1toralja%C3%BAjhely,,
Kiss Gyula,1916.05.14,"http://hu.wikipedia.org/wiki/Kiss_Gyula_(labdar%C3%BAg%C3%B3,_1916)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kiss János,1952.08.28,"http://hu.wikipedia.org/wiki/Kiss_J%C3%A1nos_(labdar%C3%BAg%C3%B3,_1952)",Hajdúböszörmény,29574.0,https://hu.wikipedia.org/wiki/Hajdúböszörmény,,
Kiss László,1956.03.12,"http://hu.wikipedia.org/wiki/Kiss_L%C3%A1szl%C3%B3_(labdar%C3%BAg%C3%B3,_1956)",Taszár,1732.0,https://hu.wikipedia.org/wiki/Taszár,,
Kiss Sándor,1956.11.02,http://hu.wikipedia.org/wiki/Kiss_S%C3%A1ndor_(labdar%C3%BAg%C3%B3),Szekszárd,30057.0,https://hu.wikipedia.org/wiki/Szekszárd,,
Kiss Tamás,2000.11.24,"https://hu.wikipedia.org/wiki/Kiss_Tamás_(labdarúgó,_2000)",Győr,130020.0,https://hu.wikipedia.org/wiki/Győr,,
Kiss Tibor,1949.10.11,http://hu.wikipedia.org/wiki/Kiss_Tibor_(labdar%C3%BAg%C3%B3),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kiss Zoltán,1980.08.18,"http://hu.wikipedia.org/wiki/Kiss_Zolt%C3%A1n_(labdar%C3%BAg%C3%B3,_1980)",Püspökladány,13180.0,https://hu.wikipedia.org/wiki/Püspökladány,,
Kiszely István,1913.12.21,http://hu.wikipedia.org/wiki/Kiszely_Istv%C3%A1n_(labdar%C3%BAg%C3%B3),Újpest,116057.0,http://hu.wikipedia.org/wiki/%C3%9Ajpest_(t%C3%B6rt%C3%A9nelmi_telep%C3%BCl%C3%A9s),,
Kisznyér Sándor,1958.01.11,http://hu.wikipedia.org/wiki/Kiszny%C3%A9r_S%C3%A1ndor,Kiskunfélegyháza,28803.0,https://hu.wikipedia.org/wiki/Kiskunfélegyháza,,
Klausz László,1971.06.24,http://hu.wikipedia.org/wiki/Klausz_L%C3%A1szl%C3%B3,Tatabánya,65874.0,https://hu.wikipedia.org/wiki/Tatabánya,,
Kleinheisler László,1994.04.08,https://hu.wikipedia.org/wiki/Kleinheisler_László,Kazincbarcika,24373.0,https://hu.wikipedia.org/wiki/Kazincbarcika,,
Kleisz Márk,1998.07.02,https://hu.wikipedia.org/wiki/Kleisz_Márk,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Klement Engelbert,1894.11.17,http://hu.wikipedia.org/wiki/Klement_Engelbert,Innsbruck,130585.0,https://hu.wikipedia.org/wiki/Innsbruck,,
Knapp Miksa,1890.07.14,http://hu.wikipedia.org/wiki/Knapp_Miksa,Rajka,5630.0,https://hu.wikipedia.org/wiki/Rajka,,
Koch Nándor,1885.07.07,http://hu.wikipedia.org/wiki/Koch_N%C3%A1ndor,Kolozsvár,286598.0,https://hu.wikipedia.org/wiki/Kolozsvár,,
Kocsis Ferenc,1891.06.29,"http://hu.wikipedia.org/wiki/Kocsis_Ferenc_(labdar%C3%BAg%C3%B3,_1891)",?,1671004.0,http://hu.wikipedia.org/wiki/Budapest,,
Kocsis Ferenc,1904.01.28,"http://hu.wikipedia.org/wiki/Kocsis_Ferenc_(labdar%C3%BAg%C3%B3,_1904)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kocsis Géza,1910.11.25,http://hu.wikipedia.org/wiki/Kocsis_G%C3%A9za,Pozsony,475503.0,https://hu.wikipedia.org/wiki/Pozsony,,
Kocsis István,1949.10.06,http://hu.wikipedia.org/wiki/Kocsis_Istv%C3%A1n_(labdar%C3%BAg%C3%B3),Csorna,9680.0,https://hu.wikipedia.org/wiki/Csorna,,
Kocsis Lajos,1947.06.17,http://hu.wikipedia.org/wiki/Kocsis_Lajos,Szeged,158829.0,https://hu.wikipedia.org/wiki/Szeged,,
Kocsis Sándor,1929.09.21,http://hu.wikipedia.org/wiki/Kocsis_S%C3%A1ndor_(labdar%C3%BAg%C3%B3),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kőhalmi Gábor,1955.10.31,http://hu.wikipedia.org/wiki/K%C5%91halmi_G%C3%A1bor,Szombathely,78446.0,https://hu.wikipedia.org/wiki/Szombathely,,
Kohut Vilmos,1906.07.17,http://hu.wikipedia.org/wiki/Kohut_Vilmos,Pestszentlőrinc,1671004.0,http://hu.wikipedia.org/wiki/Budapest,,
Kolár Endre,1950.02.17,http://hu.wikipedia.org/wiki/Kol%C3%A1r_Endre,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kolláth Ferenc,1914.10.06,http://hu.wikipedia.org/wiki/Koll%C3%A1th_Ferenc,Szolnok,67126.0,https://hu.wikipedia.org/wiki/Szolnok,,
Koller Ákos,1974.09.04,http://hu.wikipedia.org/wiki/Koller_%C3%81kos,Szilágycseh,4289.0,https://hu.wikipedia.org/wiki/Szilágycseh,,
Koltai József,1882.02.07,http://hu.wikipedia.org/wiki/Koltai_J%C3%B3zsef,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Koltai Tamás,1987.04.30,"http://hu.wikipedia.org/wiki/Koltai_Tam%C3%A1s_(labdar%C3%BAg%C3%B3,_1987)",Győr,130020.0,https://hu.wikipedia.org/wiki/Győr,,
Koman Vladimir,1989.03.16,http://hu.wikipedia.org/wiki/Koman_Vladimir,Ungvár,115449.0,https://hu.wikipedia.org/wiki/Ungvár,,
Komáromi Tibor,1930.05.28,http://hu.wikipedia.org/wiki/Kom%C3%A1romi_Tibor_(labdar%C3%BAg%C3%B3),Debrecen,201582.0,https://hu.wikipedia.org/wiki/Debrecen,,
Komjáti András,1953.11.20,http://hu.wikipedia.org/wiki/Komj%C3%A1ti_Andr%C3%A1s,Győr,130020.0,https://hu.wikipedia.org/wiki/Győr,,
Komlósi Ádám,1977.12.06,http://hu.wikipedia.org/wiki/Koml%C3%B3si_%C3%81d%C3%A1m,Kazincbarcika,24373.0,https://hu.wikipedia.org/wiki/Kazincbarcika,,
Komora Imre,1940.06.05,http://hu.wikipedia.org/wiki/Komora_Imre,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kompóti-Kléber Gábor,1901.05.23,http://hu.wikipedia.org/wiki/Kl%C3%A9ber_G%C3%A1bor,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
